"id","altura","peso","imc","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","filhos"
"8010",8010,1.34,48.76,27.16,"F","1ºGrau","Biologicas","Não",0,2577.42,0
"8011",8011,1.38,50.27,26.4,"F","3ºgrau","Humanas","sim",1,3417.5,1
"8012",8012,1.5,55.08,24.48,"F","Doutorado","Exatas","Não",0,2822.86,0
"8013",8013,1.57,57.92,23.5,"M","Doutorado","Biologicas","Não",0,2960.07,0
"8014",8014,1.51,55.49,24.34,"F","1ºGrau","Biologicas","Não",0,3244.56,1
"8015",8015,1.45,53.15,25.28,"F","PósDoc","Humanas","Não",0,3382.08,0
"8016",8016,1.43,52.4,25.62,"F","Mestrado","Humanas","Não",0,3271.23,0
"8017",8017,1.64,60.59,22.53,"F","3ºgrau","Humanas","sim",1,2618.93,1
"8018",8018,1.43,52.26,25.56,"F","Doutorado","Exatas","sim",1,2508.01,0
"8019",8019,1.6,58.93,23.02,"F","PósDoc","Humanas","Não",0,2875.32,2
"8020",8020,1.46,53.3,25,"M","Analfabeto","Humanas","Não",0,2446.4,2
"8021",8021,1.7,63.1,21.83,"M","Mestrado","Exatas","sim",1,2647.79,1
"8022",8022,1.41,51.39,25.85,"F","Doutorado","Exatas","Não",0,3487.83,2
"8023",8023,1.44,52.62,25.38,"M","PósDoc","Biologicas","sim",1,2648.06,0
"8024",8024,1.57,57.63,23.38,"M","2ºGrau","Biologicas","sim",1,2768.21,0
"8025",8025,1.4,51.01,26.03,"F","2ºGrau","Exatas","sim",1,3408.92,0
"8026",8026,1.45,52.93,25.17,"M","Analfabeto","Exatas","Não",0,2737.39,2
"8027",8027,1.57,57.93,23.5,"M","1ºGrau","Biologicas","Não",0,2404.98,1
"8028",8028,1.6,59.15,23.11,"F","Mestrado","Humanas","Não",0,3434.61,2
"8029",8029,1.53,56.37,24.08,"M","3ºgrau","Exatas","Não",0,4304.61,2
"8030",8030,1.54,56.65,23.89,"M","Mestrado","Humanas","Não",0,2498.13,2
"8031",8031,1.49,54.43,24.52,"F","Analfabeto","Biologicas","sim",1,2450.77,2
"8032",8032,1.45,53.03,25.22,"M","1ºGrau","Humanas","sim",1,3065.22,1
"8033",8033,1.51,55.22,24.22,"M","Analfabeto","Exatas","Não",0,2561.13,0
"8034",8034,1.18,42.28,30.36,"F","Doutorado","Biologicas","Não",0,2580.63,2
"8035",8035,1.56,57.53,23.64,"M","PósDoc","Exatas","Não",0,3039.56,2
"8036",8036,1.51,55.21,24.21,"M","3ºgrau","Humanas","sim",1,2972.52,0
"8037",8037,1.34,48.77,27.16,"M","3ºgrau","Exatas","Não",0,3370.22,1
"8038",8038,1.58,58.24,23.33,"M","PósDoc","Exatas","Não",0,3199.71,2
"8039",8039,1.53,56.13,23.98,"M","Doutorado","Exatas","Não",0,2247.93,2
"8040",8040,1.46,53.24,24.98,"M","3ºgrau","Humanas","Não",0,2695.18,1
"8041",8041,1.56,57.37,23.57,"M","3ºgrau","Biologicas","Não",0,2587.68,2
"8042",8042,1.58,58.25,23.33,"F","PósDoc","Biologicas","Não",0,2570.01,1
"8043",8043,1.63,60.33,22.71,"F","1ºGrau","Biologicas","Não",0,3171.51,2
"8044",8044,1.51,55.57,24.37,"M","Doutorado","Exatas","Não",0,2982.4,1
"8045",8045,1.43,52.15,25.5,"F","3ºgrau","Biologicas","Não",0,2677.83,1
"8046",8046,1.53,56.25,24.03,"M","3ºgrau","Exatas","Não",0,3312.89,0
"8047",8047,1.53,56.32,24.06,"M","Mestrado","Humanas","sim",1,3183.59,2
"8048",8048,1.49,54.79,24.68,"M","Analfabeto","Exatas","sim",1,2562.09,2
"8049",8049,1.43,52.3,25.58,"F","3ºgrau","Exatas","sim",1,3622.17,1
"8050",8050,1.48,54.18,24.74,"M","Mestrado","Exatas","Não",0,3148.04,2
"8051",8051,1.58,58.01,23.24,"M","PósDoc","Humanas","sim",1,3288.15,2
"8052",8052,1.64,60.4,22.46,"F","Doutorado","Humanas","Não",0,3522.54,0
"8053",8053,1.49,54.54,24.57,"M","2ºGrau","Humanas","Não",0,3086.65,1
"8054",8054,1.46,53.33,25.02,"F","1ºGrau","Exatas","Não",0,2560.33,2
"8055",8055,1.41,51.56,25.93,"M","PósDoc","Biologicas","Não",0,3635.29,2
"8056",8056,1.54,56.45,23.8,"F","Analfabeto","Biologicas","Não",0,3153.4,0
"8057",8057,1.59,58.6,23.18,"F","Analfabeto","Exatas","Não",0,3201.48,1
"8058",8058,1.43,52.38,25.61,"M","Mestrado","Exatas","sim",1,2408.43,2
"8059",8059,1.61,59.52,22.96,"M","Doutorado","Humanas","Não",0,3250.9,1
"8060",8060,1.42,51.9,25.74,"M","3ºgrau","Biologicas","Não",0,3687.32,1
"8061",8061,1.41,51.21,25.76,"F","Analfabeto","Biologicas","Não",0,2669.44,1
"8062",8062,1.5,54.82,24.36,"F","3ºgrau","Exatas","Não",0,2134.47,0
"8063",8063,1.55,56.82,23.65,"F","3ºgrau","Humanas","sim",1,3198.32,2
"8064",8064,1.67,61.69,22.12,"F","Analfabeto","Exatas","sim",1,2917.11,1
"8065",8065,1.65,60.91,22.37,"F","Analfabeto","Biologicas","Não",0,2901.19,2
"8066",8066,1.47,53.62,24.81,"M","3ºgrau","Biologicas","Não",0,3687.07,2
"8067",8067,1.57,57.71,23.41,"F","Analfabeto","Biologicas","Não",0,3003.31,0
"8068",8068,1.56,57.29,23.54,"M","PósDoc","Humanas","Não",0,3421.26,0
"8069",8069,1.49,54.42,24.51,"F","PósDoc","Exatas","sim",1,3087.73,2
"8070",8070,1.51,55.21,24.21,"F","Mestrado","Humanas","sim",1,3579.9,2
"8071",8071,1.44,52.58,25.36,"M","Analfabeto","Humanas","Não",0,4102.75,2
"8072",8072,1.42,51.89,25.73,"F","PósDoc","Biologicas","Não",0,2198.35,2
"8073",8073,1.42,51.72,25.65,"M","Mestrado","Biologicas","sim",1,2949.39,2
"8074",8074,1.53,56.22,24.02,"M","1ºGrau","Exatas","Não",0,2831.77,2
"8075",8075,1.58,58.07,23.26,"F","2ºGrau","Biologicas","Não",0,2636.59,1
"8076",8076,1.61,59.54,22.97,"M","PósDoc","Humanas","sim",1,3161.64,0
"8077",8077,1.63,60.13,22.63,"M","2ºGrau","Humanas","Não",0,2729.12,1
"8078",8078,1.53,56.05,23.94,"F","2ºGrau","Biologicas","sim",1,2986.97,1
"8079",8079,1.59,58.48,23.13,"F","Mestrado","Exatas","Não",0,3046.83,1
"8080",8080,1.53,56.24,24.02,"F","Mestrado","Biologicas","sim",1,3383.22,0
"8081",8081,1.54,56.74,23.92,"F","Analfabeto","Humanas","sim",1,2952.57,1
"8082",8082,1.54,56.64,23.88,"M","1ºGrau","Humanas","Não",0,3408.37,1
"8083",8083,1.46,53.37,25.04,"F","1ºGrau","Humanas","sim",1,3283.09,0
"8084",8084,1.25,45.13,28.88,"M","1ºGrau","Humanas","sim",1,3125.98,2
"8085",8085,1.68,62.15,22.02,"M","2ºGrau","Exatas","Não",0,2596.95,0
"8086",8086,1.66,61.4,22.28,"M","3ºgrau","Humanas","Não",0,4027.9,2
"8087",8087,1.61,59.5,22.95,"M","Doutorado","Exatas","Não",0,2462.3,0
"8088",8088,1.54,56.56,23.85,"M","3ºgrau","Biologicas","sim",1,2884.81,1
"8089",8089,1.59,58.46,23.12,"M","2ºGrau","Humanas","sim",1,3261.67,1
"8090",8090,1.37,49.89,26.58,"M","Mestrado","Exatas","sim",1,3017.05,1
"8091",8091,1.42,51.75,25.66,"F","PósDoc","Humanas","Não",0,2945.42,0
"8092",8092,1.3,47.1,27.87,"F","1ºGrau","Exatas","sim",1,2916.21,1
"8093",8093,1.41,51.31,25.81,"M","PósDoc","Biologicas","Não",0,4073.04,2
"8094",8094,1.59,58.56,23.16,"F","Doutorado","Exatas","Não",0,3048.6,2
"8095",8095,1.33,48.19,27.24,"M","3ºgrau","Exatas","Não",0,3301.94,0
"8096",8096,1.65,60.83,22.34,"M","2ºGrau","Humanas","Não",0,3378.05,2
"8097",8097,1.59,58.68,23.21,"M","Mestrado","Humanas","Não",0,2961.37,0
"8098",8098,1.43,52.03,25.44,"M","Mestrado","Humanas","sim",1,2838.68,0
"8099",8099,1.49,54.46,24.53,"M","3ºgrau","Exatas","sim",1,2278.47,1
"8100",8100,1.33,48.14,27.21,"M","Doutorado","Exatas","Não",0,3034.06,2
"8101",8101,1.67,61.99,22.23,"M","2ºGrau","Exatas","sim",1,3416.07,0
"8102",8102,1.54,56.56,23.85,"M","Mestrado","Exatas","sim",1,3288.83,2
"8103",8103,1.56,57.21,23.51,"F","Doutorado","Biologicas","Não",0,3179.05,2
"8104",8104,1.5,55.11,24.49,"M","Analfabeto","Exatas","Não",0,3447.9,0
"8105",8105,1.56,57.59,23.66,"M","2ºGrau","Biologicas","sim",1,3232.69,2
"8106",8106,1.55,56.95,23.7,"F","Mestrado","Exatas","Não",0,3411.51,1
"8107",8107,1.57,57.91,23.49,"M","Mestrado","Biologicas","sim",1,3322.67,2
"8108",8108,1.68,62.17,22.03,"F","PósDoc","Biologicas","sim",1,3277.7,2
"8109",8109,1.55,57.14,23.78,"M","Analfabeto","Humanas","Não",0,3439.45,1
"8110",8110,1.34,48.74,27.14,"F","Analfabeto","Humanas","Não",0,2636.99,1
"8111",8111,1.59,58.73,23.23,"M","PósDoc","Biologicas","Não",0,2635.59,1
"8112",8112,1.44,52.41,25.27,"M","Doutorado","Biologicas","Não",0,2438.9,1
"8113",8113,1.35,49.05,26.91,"M","Analfabeto","Exatas","Não",0,3106.93,1
"8114",8114,1.68,62.18,22.03,"F","PósDoc","Exatas","sim",1,2557.35,2
"8115",8115,1.53,56.02,23.93,"M","Doutorado","Humanas","Não",0,2792.67,0
"8116",8116,1.64,60.67,22.56,"F","1ºGrau","Biologicas","Não",0,3200.63,2
"8117",8117,1.61,59.32,22.88,"M","Mestrado","Humanas","Não",0,3286.99,1
"8118",8118,1.41,51.26,25.78,"M","Mestrado","Biologicas","Não",0,2105.36,0
"8119",8119,1.58,58.25,23.33,"F","Mestrado","Humanas","Não",0,3630.51,1
"8120",8120,1.4,51.02,26.03,"M","Doutorado","Biologicas","sim",1,3393.45,2
"8121",8121,1.52,55.86,24.18,"M","3ºgrau","Humanas","sim",1,2950.84,0
"8122",8122,1.48,54.1,24.7,"F","PósDoc","Humanas","Não",0,3299.16,2
"8123",8123,1.47,53.95,24.97,"M","Mestrado","Biologicas","Não",0,2873.91,0
"8124",8124,1.63,60.1,22.62,"F","Mestrado","Biologicas","sim",1,2863.25,1
"8125",8125,1.54,56.49,23.82,"F","3ºgrau","Humanas","sim",1,2860.49,1
"8126",8126,1.31,47.43,27.64,"F","Mestrado","Humanas","Não",0,3159.4,2
"8127",8127,1.58,58.27,23.34,"M","1ºGrau","Humanas","sim",1,2766.66,2
"8128",8128,1.58,58.11,23.28,"F","2ºGrau","Exatas","Não",0,2948.69,2
"8129",8129,1.46,53.31,25.01,"M","1ºGrau","Biologicas","Não",0,2337.09,1
"8130",8130,1.54,56.76,23.93,"F","Analfabeto","Exatas","Não",0,3455.14,2
"8131",8131,1.45,52.89,25.16,"M","Doutorado","Exatas","sim",1,3257.7,0
"8132",8132,1.61,59.4,22.92,"F","PósDoc","Biologicas","Não",0,2585.88,1
"8133",8133,1.36,49.58,26.81,"M","2ºGrau","Exatas","Não",0,2779.54,2
"8134",8134,1.45,53.13,25.27,"M","PósDoc","Humanas","Não",0,3093.95,0
"8135",8135,1.4,50.95,25.99,"M","2ºGrau","Humanas","sim",1,3061.79,1
"8136",8136,1.5,54.88,24.39,"M","2ºGrau","Humanas","Não",0,3103.38,2
"8137",8137,1.49,54.79,24.68,"M","Doutorado","Exatas","Não",0,3461.06,2
"8138",8138,1.74,64.79,21.4,"M","2ºGrau","Biologicas","Não",0,3685.73,2
"8139",8139,1.31,47.57,27.72,"M","Doutorado","Exatas","sim",1,3205.74,0
"8140",8140,1.49,54.47,24.53,"F","1ºGrau","Exatas","Não",0,3018.41,2
"8141",8141,1.42,51.76,25.67,"M","3ºgrau","Humanas","sim",1,2574.07,2
"8142",8142,1.4,51.14,26.09,"M","Analfabeto","Humanas","Não",0,2818.68,0
"8143",8143,1.63,60.35,22.71,"M","Analfabeto","Humanas","Não",0,3105.89,0
"8144",8144,1.43,52.39,25.62,"M","Mestrado","Exatas","Não",0,3292.88,1
"8145",8145,1.37,49.75,26.51,"F","Mestrado","Humanas","Não",0,2624.94,2
"8146",8146,1.56,57.34,23.56,"F","3ºgrau","Exatas","sim",1,2804.31,1
"8147",8147,1.49,54.6,24.59,"F","PósDoc","Humanas","sim",1,3061.57,1
"8148",8148,1.45,52.91,25.17,"M","3ºgrau","Humanas","sim",1,2907.8,1
"8149",8149,1.51,55.43,24.31,"F","2ºGrau","Humanas","Não",0,2869.8,0
"8150",8150,1.51,55.26,24.24,"M","Mestrado","Exatas","sim",1,3078.22,0
"8151",8151,1.51,55.6,24.38,"M","PósDoc","Exatas","Não",0,2801.3,2
"8152",8152,1.5,54.85,24.38,"M","Mestrado","Biologicas","sim",1,3144.98,1
"8153",8153,1.42,51.67,25.62,"M","1ºGrau","Humanas","sim",1,3240.3,1
"8154",8154,1.53,56.38,24.08,"F","PósDoc","Biologicas","Não",0,3219.95,2
"8155",8155,1.63,60.11,22.62,"F","Analfabeto","Humanas","Não",0,2997.95,1
"8156",8156,1.5,54.81,24.36,"M","Doutorado","Biologicas","Não",0,2550.94,1
"8157",8157,1.52,55.98,24.23,"M","Mestrado","Exatas","Não",0,2910.42,0
"8158",8158,1.51,55.24,24.23,"F","Analfabeto","Humanas","sim",1,3560.46,2
"8159",8159,1.56,57.28,23.54,"M","PósDoc","Humanas","Não",0,2721.21,0
"8160",8160,1.47,53.83,24.91,"M","1ºGrau","Biologicas","Não",0,3170.67,2
"8161",8161,1.37,49.97,26.62,"F","2ºGrau","Exatas","Não",0,3253.91,1
"8162",8162,1.58,58.12,23.28,"F","Analfabeto","Biologicas","Não",0,3023.97,0
"8163",8163,1.54,56.61,23.87,"M","2ºGrau","Biologicas","sim",1,3207.03,0
"8164",8164,1.6,59.09,23.08,"F","Doutorado","Exatas","Não",0,2255.27,1
"8165",8165,1.57,57.89,23.49,"F","Doutorado","Biologicas","sim",1,2852.41,1
"8166",8166,1.38,50.4,26.47,"F","2ºGrau","Humanas","sim",1,2499,2
"8167",8167,1.6,59.19,23.12,"M","1ºGrau","Biologicas","sim",1,3272.81,0
"8168",8168,1.4,51,26.02,"M","2ºGrau","Biologicas","Não",0,2634.28,2
"8169",8169,1.47,53.72,24.86,"M","PósDoc","Humanas","Não",0,2972.47,2
"8170",8170,1.68,62.13,22.01,"M","Analfabeto","Biologicas","Não",0,2649.73,0
"8171",8171,1.5,55.02,24.45,"F","2ºGrau","Biologicas","sim",1,2674.28,0
"8172",8172,1.29,46.72,28.08,"F","2ºGrau","Humanas","sim",1,2593.97,1
"8173",8173,1.42,51.93,25.75,"F","Analfabeto","Biologicas","sim",1,2507.65,1
"8174",8174,1.47,53.65,24.83,"M","3ºgrau","Humanas","Não",0,3349.48,2
"8175",8175,1.43,52.1,25.48,"F","Analfabeto","Humanas","sim",1,3083.68,2
"8176",8176,1.64,60.78,22.6,"F","1ºGrau","Biologicas","Não",0,4213.17,2
"8177",8177,1.53,56.38,24.08,"M","3ºgrau","Humanas","sim",1,2975.84,2
"8178",8178,1.49,54.73,24.65,"F","PósDoc","Exatas","sim",1,2637.68,0
"8179",8179,1.39,50.42,26.1,"F","Doutorado","Exatas","Não",0,3176.78,1
"8180",8180,1.41,51.34,25.82,"M","Mestrado","Humanas","Não",0,3146.81,0
"8181",8181,1.54,56.62,23.87,"F","PósDoc","Exatas","sim",1,2970.14,2
"8182",8182,1.42,51.82,25.7,"M","Doutorado","Humanas","Não",0,3311.79,1
"8183",8183,1.5,54.87,24.39,"M","2ºGrau","Biologicas","Não",0,2276.51,1
"8184",8184,1.55,57.14,23.78,"M","Analfabeto","Humanas","Não",0,2641.1,2
"8185",8185,1.58,58.13,23.29,"M","3ºgrau","Humanas","sim",1,3747.54,1
"8186",8186,1.49,54.61,24.6,"F","Analfabeto","Humanas","Não",0,2809.5,0
"8187",8187,1.42,51.61,25.6,"M","2ºGrau","Biologicas","sim",1,3398.18,2
"8188",8188,1.64,60.59,22.53,"F","2ºGrau","Humanas","Não",0,2882.5,1
"8189",8189,1.56,57.46,23.61,"F","Mestrado","Exatas","Não",0,3079.36,2
"8190",8190,1.51,55.22,24.22,"F","PósDoc","Exatas","sim",1,3677.31,1
"8191",8191,1.56,57.43,23.6,"F","2ºGrau","Humanas","Não",0,2161.95,1
"8192",8192,1.33,48.13,27.21,"F","2ºGrau","Biologicas","Não",0,3397,1
"8193",8193,1.55,57.12,23.78,"F","Doutorado","Humanas","Não",0,2610.29,1
"8194",8194,1.42,51.61,25.6,"F","PósDoc","Humanas","sim",1,2658.78,1
"8195",8195,1.48,54.12,24.71,"M","Doutorado","Biologicas","Não",0,3426.47,1
"8196",8196,1.47,53.63,24.82,"F","PósDoc","Biologicas","Não",0,2792.28,0
"8197",8197,1.51,55.43,24.31,"M","1ºGrau","Humanas","sim",1,2428.46,1
"8198",8198,1.55,56.86,23.67,"M","Doutorado","Exatas","sim",1,2446.39,0
"8199",8199,1.52,55.7,24.11,"F","Mestrado","Exatas","sim",1,3345.15,2
"8200",8200,1.33,48.36,27.34,"F","PósDoc","Exatas","Não",0,3257.05,0
"8201",8201,1.55,57.19,23.8,"M","3ºgrau","Humanas","sim",1,3327.15,0
"8202",8202,1.54,56.45,23.8,"F","Analfabeto","Humanas","sim",1,3218.34,2
"8203",8203,1.63,60.12,22.63,"F","2ºGrau","Humanas","Não",0,2875.23,0
"8204",8204,1.48,54.28,24.78,"M","Analfabeto","Exatas","Não",0,3893.02,0
"8205",8205,1.52,55.93,24.21,"F","Mestrado","Humanas","Não",0,2339.93,2
"8206",8206,1.58,58.24,23.33,"M","PósDoc","Biologicas","Não",0,3096.49,2
"8207",8207,1.42,51.69,25.63,"F","1ºGrau","Biologicas","Não",0,2254.71,0
"8208",8208,1.32,47.69,27.37,"F","3ºgrau","Biologicas","sim",1,3198.89,1
"8209",8209,1.6,58.91,23.01,"F","2ºGrau","Exatas","Não",0,3101.11,0
"8210",8210,1.41,51.49,25.9,"F","2ºGrau","Exatas","Não",0,4037.81,2
"8211",8211,1.68,62.1,22,"M","Doutorado","Biologicas","Não",0,3522.71,1
"8212",8212,1.6,58.91,23.01,"F","Analfabeto","Biologicas","sim",1,2875.33,1
"8213",8213,1.41,51.39,25.85,"F","3ºgrau","Biologicas","Não",0,3199.55,0
"8214",8214,1.61,59.28,22.87,"M","Doutorado","Humanas","Não",0,3033.13,0
"8215",8215,1.57,57.89,23.49,"F","2ºGrau","Exatas","sim",1,3459.23,1
"8216",8216,1.62,59.76,22.77,"F","Doutorado","Biologicas","Não",0,2555.4,1
"8217",8217,1.47,53.89,24.94,"M","Doutorado","Exatas","sim",1,3183.82,1
"8218",8218,1.63,60.34,22.71,"F","Analfabeto","Humanas","Não",0,2848.03,2
"8219",8219,1.58,58.2,23.31,"F","Analfabeto","Humanas","sim",1,2569.23,1
"8220",8220,1.58,58.28,23.35,"M","Analfabeto","Exatas","Não",0,2841.7,2
"8221",8221,1.43,52.09,25.47,"F","Analfabeto","Humanas","Não",0,2254.86,2
"8222",8222,1.42,51.98,25.78,"F","3ºgrau","Exatas","sim",1,3633.87,0
"8223",8223,1.59,58.69,23.22,"F","2ºGrau","Exatas","sim",1,3528.59,2
"8224",8224,1.25,45.19,28.92,"M","PósDoc","Biologicas","Não",0,3358.95,0
"8225",8225,1.67,61.87,22.18,"F","Analfabeto","Humanas","sim",1,2491.38,0
"8226",8226,1.38,50.35,26.44,"M","Analfabeto","Biologicas","sim",1,3047.38,1
"8227",8227,1.61,59.21,22.84,"F","1ºGrau","Biologicas","Não",0,2467.94,0
"8228",8228,1.68,62.35,22.09,"M","Mestrado","Exatas","Não",0,3217.72,1
"8229",8229,1.48,54.19,24.74,"M","3ºgrau","Biologicas","Não",0,2305.46,2
"8230",8230,1.57,57.61,23.37,"M","Mestrado","Exatas","sim",1,2812.07,1
"8231",8231,1.52,55.95,24.22,"M","3ºgrau","Exatas","Não",0,3551.69,1
"8232",8232,1.43,52.33,25.59,"F","Doutorado","Exatas","sim",1,2810.45,2
"8233",8233,1.52,55.8,24.15,"M","PósDoc","Humanas","Não",0,3453.67,0
"8234",8234,1.4,50.84,25.94,"M","Analfabeto","Biologicas","Não",0,3148.65,2
"8235",8235,1.65,60.91,22.37,"F","1ºGrau","Biologicas","sim",1,3061.7,2
"8236",8236,1.44,52.54,25.34,"M","3ºgrau","Biologicas","Não",0,3864.11,2
"8237",8237,1.58,58.15,23.29,"M","1ºGrau","Exatas","Não",0,3750.23,1
"8238",8238,1.34,48.62,27.08,"M","Analfabeto","Exatas","Não",0,3120.15,2
"8239",8239,1.57,57.77,23.44,"M","1ºGrau","Exatas","sim",1,2344.02,1
"8240",8240,1.43,52.03,25.44,"M","PósDoc","Biologicas","sim",1,2216.9,0
"8241",8241,1.43,52.27,25.56,"M","Mestrado","Humanas","sim",1,2726.26,1
"8242",8242,1.51,55.34,24.27,"M","2ºGrau","Humanas","sim",1,3930.21,0
"8243",8243,1.32,47.65,27.35,"F","3ºgrau","Biologicas","sim",1,2214.96,2
"8244",8244,1.48,54.29,24.79,"M","3ºgrau","Exatas","Não",0,2658.82,1
"8245",8245,1.63,60.02,22.59,"F","Analfabeto","Humanas","sim",1,2737.59,0
"8246",8246,1.45,53.18,25.29,"F","Analfabeto","Humanas","Não",0,1895.91,0
"8247",8247,1.49,54.74,24.66,"F","Mestrado","Biologicas","sim",1,2719.51,0
"8248",8248,1.62,59.69,22.74,"F","PósDoc","Exatas","Não",0,3070.02,1
"8249",8249,1.48,54.13,24.71,"F","Mestrado","Humanas","sim",1,3516.42,0
"8250",8250,1.66,61.27,22.23,"M","Mestrado","Biologicas","sim",1,2816.71,2
"8251",8251,1.43,52.24,25.55,"M","Analfabeto","Exatas","Não",0,2294.85,0
"8252",8252,1.62,59.9,22.82,"F","3ºgrau","Humanas","Não",0,3058.3,1
"8253",8253,1.4,50.98,26.01,"F","PósDoc","Exatas","Não",0,3482.73,1
"8254",8254,1.48,54.26,24.77,"M","Mestrado","Humanas","sim",1,3311.94,0
"8255",8255,1.54,56.8,23.95,"M","Analfabeto","Biologicas","Não",0,2191.26,2
"8256",8256,1.6,59.18,23.12,"M","2ºGrau","Biologicas","Não",0,3191.58,1
"8257",8257,1.51,55.26,24.24,"M","2ºGrau","Biologicas","Não",0,2789.4,2
"8258",8258,1.31,47.38,27.61,"F","Mestrado","Biologicas","sim",1,2627.37,1
"8259",8259,1.47,53.66,24.83,"F","3ºgrau","Biologicas","Não",0,2591.94,0
"8260",8260,1.51,55.43,24.31,"F","Analfabeto","Humanas","Não",0,3357.38,0
"8261",8261,1.33,48.06,27.17,"F","2ºGrau","Humanas","Não",0,3590.63,0
"8262",8262,1.51,55.28,24.24,"M","1ºGrau","Biologicas","Não",0,2916.27,1
"8263",8263,1.68,62.38,22.1,"F","Analfabeto","Biologicas","sim",1,3402.23,1
"8264",8264,1.26,45.26,28.51,"M","Analfabeto","Exatas","Não",0,2292.59,2
"8265",8265,1.48,54.38,24.83,"M","PósDoc","Biologicas","Não",0,3006.45,0
"8266",8266,1.73,64.4,21.52,"F","3ºgrau","Biologicas","sim",1,2957.57,0
"8267",8267,1.56,57.49,23.62,"F","PósDoc","Exatas","Não",0,2858.72,1
"8268",8268,1.57,57.73,23.42,"F","Mestrado","Exatas","Não",0,2980.52,0
"8269",8269,1.39,50.57,26.17,"F","PósDoc","Humanas","sim",1,3036.05,1
"8270",8270,1.39,50.42,26.1,"F","2ºGrau","Biologicas","Não",0,2821.01,2
"8271",8271,1.59,58.66,23.2,"M","Analfabeto","Biologicas","sim",1,3081.81,2
"8272",8272,1.61,59.28,22.87,"M","Analfabeto","Exatas","sim",1,3053.94,1
"8273",8273,1.57,57.65,23.39,"F","PósDoc","Exatas","sim",1,3253.98,0
"8274",8274,1.62,59.67,22.74,"F","1ºGrau","Biologicas","sim",1,3382.32,1
"8275",8275,1.45,53.15,25.28,"M","1ºGrau","Exatas","sim",1,2739.91,2
"8276",8276,1.55,56.84,23.66,"F","1ºGrau","Exatas","Não",0,2507.29,1
"8277",8277,1.48,54.19,24.74,"F","3ºgrau","Humanas","Não",0,3183.32,2
"8278",8278,1.64,60.52,22.5,"M","Doutorado","Biologicas","Não",0,2049.1,1
"8279",8279,1.42,51.93,25.75,"M","Doutorado","Exatas","Não",0,3126.16,1
"8280",8280,1.42,51.99,25.78,"F","1ºGrau","Biologicas","Não",0,2931.4,0
"8281",8281,1.41,51.35,25.83,"M","PósDoc","Humanas","sim",1,3167.18,1
"8282",8282,1.4,51.13,26.09,"F","2ºGrau","Humanas","Não",0,3463.99,0
"8283",8283,1.31,47.59,27.73,"M","Analfabeto","Biologicas","sim",1,3687.94,0
"8284",8284,1.61,59.32,22.88,"F","3ºgrau","Humanas","Não",0,2604.5,1
"8285",8285,1.5,55.14,24.51,"F","PósDoc","Exatas","sim",1,2416.65,2
"8286",8286,1.49,54.77,24.67,"F","2ºGrau","Humanas","Não",0,3063.08,2
"8287",8287,1.46,53.29,25,"F","Doutorado","Biologicas","sim",1,3468.72,0
"8288",8288,1.64,60.67,22.56,"M","Doutorado","Humanas","sim",1,3283.69,2
"8289",8289,1.54,56.47,23.81,"F","1ºGrau","Humanas","Não",0,2177.42,1
"8290",8290,1.48,54.31,24.79,"M","Doutorado","Exatas","sim",1,3144.69,1
"8291",8291,1.73,64.26,21.47,"M","PósDoc","Biologicas","Não",0,3546.83,2
"8292",8292,1.43,52.19,25.52,"F","1ºGrau","Humanas","Não",0,3622.76,2
"8293",8293,1.48,54.34,24.81,"F","Doutorado","Humanas","Não",0,3565.38,1
"8294",8294,1.51,55.59,24.38,"F","Analfabeto","Biologicas","Não",0,2461.93,0
"8295",8295,1.42,51.64,25.61,"F","Analfabeto","Biologicas","Não",0,3259.32,0
"8296",8296,1.55,56.98,23.72,"F","Doutorado","Biologicas","Não",0,2611.43,1
"8297",8297,1.34,48.42,26.97,"M","Mestrado","Biologicas","Não",0,2434.83,0
"8298",8298,1.38,50.3,26.41,"M","PósDoc","Humanas","Não",0,2772.1,2
"8299",8299,1.48,54.25,24.77,"F","Doutorado","Biologicas","Não",0,3153.05,1
"8300",8300,1.68,62.29,22.07,"M","3ºgrau","Humanas","sim",1,3683.13,1
"8301",8301,1.45,53.02,25.22,"M","Doutorado","Humanas","sim",1,2830.23,0
"8302",8302,1.37,49.93,26.6,"F","2ºGrau","Biologicas","Não",0,3545.53,1
"8303",8303,1.52,55.94,24.21,"M","1ºGrau","Biologicas","Não",0,2105.3,2
"8304",8304,1.4,50.96,26,"F","3ºgrau","Humanas","Não",0,2920.63,0
"8305",8305,1.49,54.71,24.64,"M","Analfabeto","Exatas","Não",0,2912.01,1
"8306",8306,1.75,65.02,21.23,"M","PósDoc","Humanas","Não",0,2842.08,2
"8307",8307,1.52,55.78,24.14,"M","2ºGrau","Humanas","sim",1,2757.47,2
"8308",8308,1.38,50.26,26.39,"M","PósDoc","Exatas","Não",0,2954.3,1
"8309",8309,1.45,52.98,25.2,"M","1ºGrau","Exatas","sim",1,3065.18,1
"8310",8310,1.7,62.85,21.75,"F","1ºGrau","Exatas","Não",0,2564.45,1
"8311",8311,1.4,50.92,25.98,"M","Analfabeto","Biologicas","Não",0,2872.45,0
"8312",8312,1.66,61.5,22.32,"M","2ºGrau","Exatas","Não",0,3339.96,1
"8313",8313,1.62,59.75,22.77,"F","2ºGrau","Biologicas","sim",1,3201.77,2
